Job Title,Job URL,Company,Location,Job Description,required_skills
Technical Support – Wood Business,https://id.jobstreet.com/id/job/91615582?type=standard&ref=search-standalone&origin=cardTitle#sol=37b84ee9e78f8c99d879e3cbbf089479230c26c6,PT Mowilex Indonesia,Jakarta Raya,"Job Description: | Memberikan arahan teknis terkait penggunaan produk wood coating (cat kayu, pelapis, finishing) pada berbagai aplikasi seperti furniture, interior, maupun proyek terkait | Menyediakan panduan teknis kepada aplikator, kontraktor, dan tim produksi terkait metode aplikasi yang tepat | Melakukan koordinasi dengan tim sales dan pihak terkait untuk memastikan kebutuhan teknis pelanggan terpenuhi | Melakukan kunjungan dan pengawasan ke lapangan/workshop untuk memastikan hasil aplikasi sesuai standar kualitas | Mengidentifikasi permasalahan teknis selama proses aplikasi produk wood coating dan memberikan solusi yang sesuai | Memberikan pelatihan teknis kepada aplikator atau tim produksi terkait teknik aplikasi, penggunaan produk, dan best practice | Mendukung kegiatan trial produk, demo aplikasi, dan presentasi teknis bersama tim sales | Membuat laporan kunjungan, temuan di lapangan, serta rekomendasi perbaikan secara berkala | Requirements | : | Minimal pengalaman 2 tahun di bidang wood coating, finishing kayu, atau industri terkait (furniture/interior/woodworking) | Memiliki pengalaman dalam proses finishing kayu (spray, coating, sanding, dll.) | Memahami karakteristik material kayu dan sistem coating (PU, NC, water-based, dll.) | Mampu melakukan troubleshooting dan memberikan solusi teknis di lapangan | Mampu melakukan koordinasi dengan berbagai pihak (sales, aplikator, customer) | Mampu melakukan perhitungan kebutuhan material menjadi nilai tambah | Menguasai Microsoft Office (Excel, Word, PowerPoint) | Memiliki kemampuan komunikasi yang baik dan mampu melakukan presentasi/demo produk | Mampu bekerja secara individu maupun dalam tim | Penempatan Kerja: Jakarta & Surabaya","[""Excel"", ""Troubleshooting""]"
OT SOC Analyst - OT Industrial Cyber Security,https://id.jobstreet.com/id/job/91414866?type=standard&ref=search-standalone&origin=cardTitle#sol=5fbce53e76082443fe5d420a665f3c95f63a481e,Security Infrastucture Solutions Pty Ltd,Jakarta Raya,"Lead. Influence. Deliver excellence in OT cyber security. | SIS Industrial Cyber Security | is a specialist OT / industrial cyber security consulting firm trusted by critical infrastructure and industrial organisations globally. Our success has been built on deep technical expertise, world-class consulting, and consistently defensible outcomes in complex, high-consequence environments. | As SIS continues to grow its presence and client impact across Asia Pac and the Middle East, this role plays a critical part in ensuring continuous monitoring, detection, andresponse across industrial and enterprise environments. | The Role | As an SOC Analyst (L1/L2), you will operate within a 24x7 MSSP environment, supporting multiple client environments across IT and OT domains. | This is a hands-on operational role, focused on real-time detection, investigation, and response. You will work closely with senior analysts, threat hunters, and incident response teams to maintain security visibility and rapidly respond to threats impacting critical infrastructure. | This role is suited for practitioners who: | Thrive in high-tempo, real-time security operations | Have strong analytical and investigation skills | Are interested in industrial (OT/ICS) cybersecurity environments | Work is largely remote, with periodic regional and international travel required. | Key Responsibilities | Monitor and triage alerts across SIEM, EDR, NDR, and OT monitoring platforms | Perform initial investigation, correlation, and analysis of security events | Investigate incidents based on severity, impact, and defined playbooks | Conduct Deep dive analysis of confirmed incidents to identify attack patterns | Drive Incident response actions for confirmed incidents and limit the impact of the attack | Fine tune use cases based on the correlation logic and threat actor TTPs. | Support containment and remediation actions during active incidents | Monitor OT/ICS environments (e.g., SCADA, industrial networks, energy systems) | (where applicable) | Conduct IOC-based investigations and basic threat analysis | Maintain incident documentation, reports, and SOC knowledge base | Conduct threat hunting across the telemetry to proactively identify threats. | Participate in shift handovers, ensuring continuity of operations. | What We're Looking For | Relevant Bachelor degree qualification in IT or Engineering | You bring 2-3 years of hands-on SOC experience with a strong operational mindset | You are comfortable working in a 24x7 shift-based environment | You have good communication and stakeholder management skills | You demonstrate structured investigation and analytical thinking | You are able to operate across multi-tenant MSSP environments | You are good at scripting and can automate repetitive tasks | You have exposure to MITRE ICS framework and common TTPs of threat actors | Exposure to OT/ICS cybersecurity is a strong advantage | You must have Indonesian work authorisation rights at the start of employment | Why SIS | A proven specialist | – 100% dedicated to OT / industrial cyber security, with a track record of trusted delivery in critical infrastructure environments | Credibility that matters | – work is valued because it stands up to engineering, operational, and executive scrutiny | Meaningful influence | – our team actively shape standards, outcomes, and how the firm continues to improve | Regional scale with focus | – delivers across Asia Pacific and the Middle East without losing specialist depth | Sustainable excellence | – success built on quality, accountability, and continuous improvement, not volume or hype","[""Cyber Security""]"
Engineer Data,https://id.jobstreet.com/id/job/91445069?type=standard&ref=search-standalone&origin=cardTitle#sol=c568eed875b45edb74b2dd3cc4e5b0449cc06f82,PT Sinergi Mitrajaya Abadi,Jakarta Barat,"Our client is a company in the Banking sector who is looking for a position as an | Engineer Data | with the following qualifications and job descritions : | Requirement : | Maks 3 Years of Experience in related field (Database, Data Engineer, Data Analyst) | Menguasai/Mengalami pengalaman menggunakan tools programming seperti Python, Talend Data Studio, SQL, Paham database Postgresql, Cloudera (Hive, Phoenix, Impala), Oracle. | (Optionally) Pernah kerja di banking or FSI industry | Scope of work : | Mendesain dan membangun komponen solusi secara progresif, sesuai dengan desain detail yang mengikuti standar dan persyaratan untuk pengembangan solusi dan/atau aplikasi pada area Data (meliputi: Data Lake, Data Warehouse, Data Mart, dan Reporting). | Membangun dan menulis dokumentasi atas kode atau solusi yang dikembangkan. | Memberikan masukan/konsultasi pada rencana pengujian dan lingkungan yang diperlukan untuk Security Acceptance Test (SAT), User Acceptance Test (UAT), dan Stress Test beserta fixing dan remediate -nya. | Benefit : | Laptop available | THR | BPJS Kesehatan | BPJS Ketenagakerjaan","[""Python"", ""SQL"", ""PostgreSQL"", ""Oracle""]"
Data Center Operation,https://id.jobstreet.com/id/job/91312594?type=standard&ref=search-standalone&origin=cardTitle#sol=382691379a309e39ec49df0186667442de885a23,"PT. Metrodata Electronics, Tbk",Jakarta Raya,"Job Description | · Terbagi dalam 4 shift (minimal 2 orang per shift), dengan jadwal shift pagi, siang, malam, dan 1 shift off. Tugas dari shift engineer adalah sebagai berikut: | · Memiliki kemampuan first level support; · Melakukan monitoring dan maintenance perangkat server, network, security dan fasilitas Data Center, sesuai Standard of Procedure (SoP) yang ditentukan; | · Melakukan troubleshooting dan hand service (jika diperlukan), terhadap gangguan/problem di Data Center, sebagai first level support; | · Melakukan prosedur eskalasi masalah secara bertingkat; | · Melakukan monitoring sistem informasi di Data Center dan mengelola proses insiden respon secara positif dan proaktif; | · Memfasilitasi kegiatan maintenance sesuai dengan ketentuan layanan 7 hari x 24 jam x 365 hari untuk Managed Service fasilitas Data Center, IT Monitoring dan dukungan terhadap Service Level Agreement (SLA) | Qualification | · Minimal Pendidikan: D3 di bidang Teknik Elektro/Komputer/Informatika; | · Memiliki pengalaman mengelola operasi fasilitas data center.","[""Troubleshooting""]"
Network Engineer,https://id.jobstreet.com/id/job/91551150?type=standard&ref=search-standalone&origin=cardTitle#sol=114d78048014305eb15dbef6800b8952afc32457,PT Indowin Engineering Indonesia,Jakarta Utara,"Kualifikasi : | Pendidikan minimal S1 Teknologi Informasi / Teknik Informatika atau setara. | Pengalaman minimal 10 tahun sebagai Network Engineer atau posisi sejenis. | Menguasai konsep dan implementasi LAN, WAN, routing, switching, dan VPN. | Berpengalaman dengan firewall, network security, dan monitoring tools. | Memahami TCP/IP, subnetting, dan network performance tuning. | Memiliki kemampuan analisis dan troubleshooting yang kuat. | Mampu menyusun dokumentasi teknis secara rapi dan sistematis. | Mampu bekerja secara mandiri maupun kolaboratif dalam tim. | Deskripsi Pekerjaan : | Mampu mendesain & Implementasi Infrastruktur Jaringan | Mendesain, mengonfigurasi, dan memelihara jaringan LAN, WAN, WiFi, VPN, firewall, switching, dan routing. | Mengimplementasikan konfigurasi jaringan sesuai kebutuhan operasional dan standar keamanan. | Memonitoring performa jaringan dan mengidentifikasi potensi gangguan. | Melakukan troubleshooting terhadap latency, konektivitas, dan penurunan kinerja jaringan. | Mengelola router, switch, firewall, load balancer, dan access point. | Melakukan patching, upgrade firmware, dan pemeliharaan perangkat jaringan. | Mengimplementasikan kontrol keamanan jaringan seperti ACL, VLAN segmentation, firewall rules, IDS/IPS, dan network policies. | Melakukan evaluasi dan perbaikan konfigurasi keamanan jaringan secara berkala. | Melakukan capacity planning berdasarkan analisis trafik jaringan. | Menyusun dan memelihara dokumentasi topologi serta konfigurasi jaringan. | Mendukung kebutuhan proyek ICT yang memerlukan integrasi atau konfigurasi jaringan baru. | Berkoordinasi dengan vendor dan ISP terkait implementasi dan pemeliharaan jaringan. | Menangani insiden jaringan kritikal dan memastikan pemulihan layanan berjalan optimal. | Melakukan root cause analysis serta tindak lanjut untuk mencegah insiden berulang.","[""Routing"", ""Switching"", ""Troubleshooting""]"
Metrodata Data Camp,https://id.jobstreet.com/id/job/91694285?type=standard&ref=search-standalone&origin=cardTitle#sol=b2d01e0cadbaca0a5112bc219af69e0736728e6f,"PT. Metrodata Electronics, Tbk",Jakarta Barat,"We are looking for passionate and driven participants to join our | Data Camp Program | . If you have strong analytical skills, an interest in technology and data, and a willingness to learn, this opportunity is for you. | As a Data Camp participant, you will gain hands-on experience, work on real projects, and collaborate with mentors and teams to build practical skills in data and technology. | Metrodata Data Camp roles and responsibilities include: | Learn and apply fundamental concepts in data analytics, data engineering, and data science. | Collect, clean, and analyze data to generate meaningful insights. | Develop dashboards, reports, and data visualizations. | Work with databases, SQL, and data processing tools. | Collaborate with mentors and teams on real-world data projects. | Support data-driven decision-making through analysis and reporting. | Participate in training sessions, workshops, and project presentations. | PT Metrodata Electronics, Tbk (Digital Solution Provider & Technology Innovator) would like to invite you to be part of the company to develop yourself and your skills. | Final-year students or fresh graduates with a Bachelor’s degree. | Minimum GPA of 3.00. | Relevant major such as Information Technology, Information Systems, Engineering, or related fields. | Strong analytical and logical thinking skills. | Able to understand technical materials and concepts. | If you meet the requirement we needed, let’s apply for the following open positions.","[""SQL"", ""Data Engineering""]"
IT Technical Consultant (Application Support),https://id.jobstreet.com/id/job/91565773?type=standard&ref=search-standalone&origin=cardTitle#sol=fee45d001daade93a9fcf9e5037c2a91524849e0,PT Buana Finance Tbk,Jakarta Raya,"TANGGUNG-JAWAB JABATAN | Berkoordinasi dengan Business Analyst, mempelajari, menganalisa atas suatu Proposal Change Request yang berkaitan dengan Technical Core System Application | Melakukan follow up setiap deployment CR yang dikirimkan oleh pihak ketiga, meliputi Testing dan Dokumentasi | Melakukan follow up setiap deployment Bug Fixing yang dikirimkan oleh pihak ketiga, meliputi Testing dan Dokumentasi. | Memberikan training penggunaan Core System kepada user | Melakukan Deployment atas CR / Bug Fixing dari enviroment Testing / UAT ke Production | Berkoordinasi dengan IT Development dalam project pembuatan supporting system. | Berkoordinasi dengan IT Infra dalam pengelolaan Core System Application Server. | KUALIFIKASI | S1 – Komputer/Manajemen Informatika | Pengalaman sebagai Technical Consultant minimal 1 tahun di perusahaan finance/automotive/asuransi/perbankan. | Familiar dengan system CONFINS menjadi nilai plus | Familiar dengan system Pembiayaan Sharia menjadi nilai plus | Memahami perkembangan IT | Expert di bidang IT Support | Komputer (MS. Office).",[]
IT Quality Assurance,https://id.jobstreet.com/id/job/91678553?type=standard&ref=search-standalone&origin=cardTitle#sol=e7ee87255d67fa9ca9c6bf57693eaf5cfe827e48,PT Anabatic Technologies,Tangerang,"Job Description: | Design and execute test cases (both manual and automated), identify and document defects, and work with the development team to resolve issues before conducting SIT with users/clients. | Requirements: | Minimum Bachelor Degree of Information Technology or other related field | Having minimum | 1-2 years working experience as IT Quality Assurance | or other related field | Have knowledge and experience in IT QA tools or software (both | manual and automated | ) | Willing to be placed at PT Karyaputra Suryagemilang (member of Anabatic Holding), which is located in Graha Anabatic, Tangerang","[""QA""]"
IT STAFF,https://id.jobstreet.com/id/job/91561007?type=standard&ref=search-standalone&origin=cardTitle#sol=a70c55abc557eb92023720283431de7ca2a72446,"PT Surya Timur Sakti Jatim [Distributor Motor Yamaha : Jatim,Kalimantan,NTB,NTT]",Surabaya,Deskripsi Pekerjaan: | Pembuatan sistem dekstop/web/apps | Analisa dan desain sistem/aplikasi | Pembuatan query database | Pembuatan report | Kualifikasi: | S1 Teknik Informatika atau setara lainnya | Menguasahi dekstop/web/apps | Menguasahi VB.NET/ SQL server / crystal report | Mengusahi Flutter | Familian dengan Github/API | Memiliki SIM A dan C | Domisili Surabaya,"[""SQL"", ""Flutter"", "".NET"", ""GitHub"", ""API""]"
IT Application Support,https://id.jobstreet.com/id/job/91507818?type=standard&ref=search-standalone&origin=cardTitle#sol=66bd040f8e1390dbef1be4bc9011e509c7d67800,PT Inovasi Daya Solusi,Jakarta Selatan,"Job Description | Act as first-level technical support for log investigation during operational incidents or error reports. | Escalate potential bugs or abnormal system behavior to the engineering/development team as needed. | Extract and organize data from logs to support operational needs. | Monitor and analyze system/application from various sources (e.g., Log, Datadog). | Requirements | Bachelor's Degree in Computer Science or equivalent | Minimum of 1 year of experience in Application Support. | Familiarity with financial transaction flows such as PPOB, Multifinance, Disbursement, and Payment Gateway (e.g., inquiry & payment processing, balance checking, settlement). | Strong knowledge and experience with API-based systems is a must. | Experience working with system logs, application logs, or monitoring tools (e.g., Datadog, new relic, grafana,dynatrace), and maintain alert. | Ability to respond quickly and accurately during incidents or service disruptions. | Clear written and verbal communication skills, especially in documenting investigation steps and explaining technical findings to non-technical stakeholders. | Able to work independently or collaboratively in a fast-paced and operationally critical environment. | Willing to be on-call or provide support outside regular hours during high-impact incidents (if needed). | Willing to work onsite (WFO) and in shifting schedules.","[""API""]"
Python Developer - AI Solutions Company - Remote,https://id.jobstreet.com/id/job/91761819?type=standard&ref=search-standalone&origin=cardTitle#sol=832e500256539adc5962537f19b726ba8bb35678,PT Adecco Personnel Indonesia,Jakarta Raya,"About the Role | We are partnering with a leading global technology company in the AI space to hire a Python Developer. In this role, you will build and scale backend systems that power AI data annotation and training workflows, working on APIs, data pipelines, and internal tools that support large-scale, human-in-the-loop operations. | Your Responsibilities | Design and develop backend systems using Python | Build and maintain RESTful APIs using frameworks such as Django or FastAPI | Develop and optimize data pipelines to process and manage large datasets for AI training | Implement task distribution systems for global contributors (annotation, validation, review workflows) | Collaborate with data scientists and ML engineers to support model training and evaluation pipelines | Write clean, efficient, and maintainable code with proper testing and documentation | Monitor system performance, troubleshoot issues, and improve scalability | Requirements | 3–5 years of professional experience in Python development | Strong understanding of backend systems and API architecture | Experience with relational databases (e.g., PostgreSQL, MySQL) | Familiarity with cloud platforms (AWS, GCP, or Azure) | Experience with data processing tools (e.g., Pandas) | Ability to work in a fast-paced, cross-functional environment | Nice to Have | Exposure to ML frameworks such as PyTorch or TensorFlow | Experience with distributed systems or microservices architecture | Background in data platforms, crowdsourcing systems, or AI workflows","[""Python"", ""Django"", ""FastAPI"", ""AWS"", ""Azure"", ""GCP"", ""MySQL"", ""PostgreSQL"", ""API"", ""Pandas"", ""TensorFlow"", ""PyTorch""]"
Engineering Tooling Staff (TPF - Surabaya),https://id.jobstreet.com/id/job/91614397?type=standard&ref=search-standalone&origin=cardTitle#sol=26b83b2aa81f571bd464c79841d13549e696ec30,Indoprima Group,Surabaya,Tugas & Tanggung Jawab: | Membuat program machining CNC secara efektif dan efisien. | Menjaga kualitas produk machining dengan program yang dibuat. | Melakukan improvement untuk meningkatkan kualitas dan efektifitas machining. | Memonitoring efisiensi proses dari program CNC vs aktual. | Requirements: | Lulusan D3 / S1 Teknik Mesin | Diutamakan memiliki pengalaman di industri machining | Bisa mengoperasikan autocad dan software MC | Memiliki kemampuan menggunakan Microsoft Office | Memahami proses maufaktur dan otomasi,[]
UI/UX DESIGNER,https://id.jobstreet.com/id/job/91506565?type=standard&ref=search-standalone&origin=cardTitle#sol=2b0885ee9c0927f514019c0c20366131cb041395,AlphaPhilindo Solution Inc,Jakarta Raya,"Responsibilities: | Skillful using the Laravel framework. | Work alongside front-end and back-end developers to integrate user-facing elements with server-side logic. | Identify and resolve issues in the implementation of applications or website. | Conduct functionality testing for users and backend processes. | Ensure that web applications or website are maintained and updated as necessary. | QUALIFICATIONS: | ● At least 2 years of experience in UX/UI design | ● A college degree, preferably in Computer Science, Design or any relevant field | ● Proficiency in Adobe Photoshop, and Adobe Illustrator | ● Portfolio of projects related to web and mobile sites | ● Proficiency in wire-framing tools | ● Proficiency in HTML, CSS, and JavaScript | ● Knowledge of wireframe, prototyping, and testing tools | ● Up-to-date knowledge of design software like Adobe XD, Illustrator, and Photoshop (or similar) | ● Focus on the team; strong communication skills to collaborate with various stakeholders | ● Expert in app and web design | ● Identify and troubleshoot UX problems (e.g., responsiveness) | ● Knowledge in UI/UX design standards and best practice | ● Strong empathy skill | ● Strong knowledge of responsive and interactive designs | ● Good time-management skills. Excellent in graphic design | NOTE: | Willing to be relocated to and based in the Philippines","[""JavaScript"", ""HTML"", ""CSS"", ""Adobe XD"", ""UI/UX"", ""Prototyping"", ""Laravel""]"
Fullstack Developer,https://id.jobstreet.com/id/job/91358840?type=standard&ref=search-standalone&origin=cardTitle#sol=48abf6c335efa95612163861107a77b8befa82c9,PT. Tiki Jalur Nugraha Ekakurir ( JNE),Jakarta Barat,"Kualifikasi: | Berpengalaman menggunakan framework modern Frontend seperti ReactJS dan VueJS | Berpengalaman menggunakan Oracle Developer 10g (Form & Report) merupakan nilai tambah. | Memahami konsep OOP ( | Object Oriented Programming | ) dengan baik. | Menguasai teknis | debugging | yang efektif. | Mampu menghasilkan aplikasi dengan | performance | yang baik | Menguasai salah satu | Mobile Programming Hybrid | (React Native/Flutter/Ionic/etc). | Berpengalaman menggunakan HTML, CSS, SASS dan Framework CSS. | Mampu mengintegrasikan aplikasi dengan API backend (REST / GraphQL) | Berpengalaman | dalam Git Versioning Control, CI/CD, User Interface (UI), User Experience (UX), SEO | (Search Engine Optimization), Clean Code, Figma | dan desain responsif. | Mempunyai kemampuan dalam melaksanakan analisis, desain, dan mengembankan suatu program software disertai pengalaman luas dalam berbagai proyek. | Deskripsi Pekerjaan: | Melakukan analisa proses bisnis untuk mengindentifikasi kebutuhan user dalam merancang User Interface (UI) pada system aplikasi | Mengubah desain menjadi kode HTML, CSS, dan JavaScript ke dalam design plan atau Desain Dokumen Spesifikasi, serta berkoordinasi dengan user untuk memberikan review dan masukan atas hasil rancangan yang dibuat | Berkoordinasi dan bekerja sama dengan tim Developer berkenaan dengan penggunaan Bahasa pemrograman yang akan dibangun di dalam sistem atau aplikasi | Berkoordinasi dan bekerja sama dengan tim Developer berkenaan dengan penggunaan Bahasa pemrograman yang akan dibangun di dalam sistem atau aplikas | Merilis hasil sistem atau aplikasi yang sudah selesai dibuat dan dilakukan pengujian bersama tim Quality Assurance (QA) & Support untuk diserahkan kepada user dan dilakukan uji coba fungsionalitas dari sistem atau aplikasi tersebut dengan berkoordinasi dengan tim IT Application Deploymen. | Membuat laporan secara berkala (harian / mingguan / bulanan) atas persiapan uji coba sistem atau aplikasi yang dilakukan sesuai dengan SLA","[""JavaScript"", ""HTML"", ""CSS"", ""React"", ""ReactJS"", ""Flutter"", ""React Native"", ""Figma"", ""Git"", ""CI/CD"", ""Oracle"", ""API"", ""GraphQL"", ""QA""]"
Engineer Onsite,https://id.jobstreet.com/id/job/91554983?type=standard&ref=search-standalone&origin=cardTitle#sol=5e00c973196ef4b06be7985bef7f879e56abf152,Blackwolves Indonesia Perkasa,Jakarta Pusat,"Posisi: | Engineer Onsite (Network Engineer) | Syarat & Kualifikasi: | Pendidikan minimal SMA/SMK/Sederajat. | Freshgraduate dipersilahkan melamar. Kandidat dengan pengalaman di 1 tahun di bidang Teknologi Informasi merupakan nilai plus. | Menguasai Basic Network serta terbiasa menggunakan perangkat Server Switch & Storage. | Memiliki sertifikasi | CCNA 200-301 | atau diatasnya (wajib). Bagi yang | tidak mencamtumkan sertifikat | maka dianggap | tidak memiliki | dan | tidak memenuhi syarat & kualifikasi | . | Uraian Pekerjaan: | Melakukan pemeriksaan utilitas dan kinerja pada perangkat. | Melakukan pemeliharaan, seperti pembaruan firmware dan pembersihan perangkat. | Menangani perbaikan sederhana pada perangkat. | Membuat laporan dan dokumentasi kegiatan. | Mengelola email dan ticketing, termasuk eskalasi masalah kepada Principal. | Mampu mengikuti jam kerja dari kami. | Kenapa Harus Bergabung dengan Kami? | Gaji Bersih / Take Home Pay Maksimal: | Perusahaan memberikan fasilitas | PPH 21 Ditanggung Perusahaan untuk Gaji Bulanan | . Hal ini memastikan gaji pokok yang Anda terima setiap bulan menjadi lebih utuh tanpa potongan pajak penghasilan bulanan. | Catatan: Pajak (PPH 21) atas THR dan insentif lainnya tetap menjadi tanggungan pribadi karyawan. | Proteksi Kesejahteraan Penuh (100% Covered): | Kami memberikan perlindungan maksimal dengan membayarkan | seluruh iuran BPJS Kesehatan dan BP Jamsostek | . Tidak ada potongan gaji untuk iuran BPJS, sehingga keamanan kesehatan dan hari tua Anda terjamin sepenuhnya oleh perusahaan.","[""CCNA""]"
Senior Fullstack Programmer,https://id.jobstreet.com/id/job/91514427?type=standard&ref=search-standalone&origin=cardTitle#sol=47123ab282351a91381250cedc81eb589c12e596,PT Mitra Indo Maju,Jakarta Pusat,"Tujuan Posisi | Mengembangkan, mengimplementasikan, dan memelihara sistem | Enterprise Resource Planning (ERP) | agar mendukung proses bisnis perusahaan secara efektif, terintegrasi, dan berkelanjutan. | Tanggung Jawab Utama | Pengembangan & Kustomisasi ERP | Mengembangkan modul ERP sesuai kebutuhan bisnis (Finance, Inventory, Purchasing, HR, Manufacturing, dll). | Melakukan kustomisasi, scripting, dan konfigurasi sistem ERP. | Membuat dan memodifikasi report, dashboard, dan workflow ERP. | Analisis Kebutuhan Bisnis | Berkolaborasi dengan user dan tim bisnis untuk menganalisis kebutuhan sistem. | Menerjemahkan kebutuhan bisnis menjadi spesifikasi teknis. | Memberikan solusi teknis terbaik berbasis ERP. | Implementasi & Integrasi Sistem | Terlibat dalam proses implementasi ERP (setup, testing, go-live). | Mengintegrasikan ERP dengan sistem lain (POS, CRM, payroll, third-party API). | Menangani migrasi data dari sistem lama ke ERP. | Maintenance & Support | Melakukan troubleshooting dan perbaikan bug pada sistem ERP. | Memberikan support teknis kepada user (level 2/3 support). | Menjaga performa, keamanan, dan stabilitas sistem ERP. | Dokumentasi & Standarisasi | Membuat dokumentasi teknis dan user guide. | Menyusun SOP terkait penggunaan dan pengembangan ERP. | Melakukan version control dan deployment dengan rapi. | Pengembangan Berkelanjutan | Mengikuti perkembangan teknologi ERP dan best practice. | Mengusulkan improvement sistem untuk meningkatkan efisiensi bisnis. | Kualifikasi | Menguasai PHP dengan framework Laravel | Menguasai JavaScript (ES6+) dan React JS | Berpengalaman menggunakan Redux / Redux Toolkit untuk state management | Terbiasa menggunakan Axios / Fetch API untuk komunikasi dengan backend | Menguasai pembuatan dan konsumsi REST API menggunakan Laravel | Memahami konsep integrasi sistem, API, dan Web Services | Menguasai database relasional: MySQL / PostgreSQL | Memahami arsitektur dan best practice: MVC (Laravel), Component-based Architecture (React), Authentication & Authorization (JWT / Sanctum), Role & Permission | Pengalaman menggunakan tools frontend pendukung: React Router, Vite, Tailwind CSS / Bootstrap (nilai tambah) | Terbiasa menggunakan Git / Version Control | Memahami dasar deployment dan server environment (Linux, Nginx) | Pendidikan minimal | S1 Teknik Informatika / Sistem Informasi / setara | Pengalaman sebagai | ERP Programmer / ERP Developer | Memahami konsep | business process | (Finance, Accounting, Inventory, Procurement, dll) | Pengalaman dengan salah satu ERP: | SAP / Odoo / Oracle / Microsoft Dynamics / ERP lainnya | ·        Mampu bekerja mandiri maupun dalam tim | Memiliki kemampuan komunikasi yang baik dengan user non-teknis | Nilai Tambah (Optional) | Pengalaman implementasi ERP end-to-end | Sertifikasi ERP (SAP/Odoo/Oracle/Microsoft) | Pengalaman di industri manufaktur/retail/distribusi | Memahami basic accounting & finance","[""JavaScript"", ""CSS"", ""PHP"", ""Go"", ""React"", ""Tailwind"", ""Laravel"", ""Linux"", ""Git"", ""MySQL"", ""PostgreSQL"", ""Oracle"", ""API"", ""REST API"", ""Troubleshooting""]"
IT Supervisor,https://id.jobstreet.com/id/job/91655549?type=standard&ref=search-standalone&origin=cardTitle#sol=52f2f899367b63eb3fbf44c99a013ece262586f4,PT. ALPEN FOOD INDUSTRY,Bekasi,"The Factory IT Supervisor is responsible for planning, coordinating, and executing day-to-day IT work at the factory site, ensuring stable operation of IT infrastructure and timely support for users, here's the details: | Implement Group IT policies, standards, and information security requirements at the factory level. | Support enforcement of IT rules related to account management, access control, endpoint usage, software installation, network access, and data protection. | Support the setup, expansion, adjustment, and daily maintenance of factory LAN and Wi-Fi environments, including switches, routers, cabling, and endpoint connectivity. | Coordinate installation and maintenance of CCTV, attendance systems, access control systems, and other low-voltage or supporting information systems. | Install, configure, inspect, and troubleshoot PCs, laptops, printers, scanners, meeting room equipment, and related peripherals. | Support IT infrastructure work for new factory areas, office areas, production lines, warehouse spaces, or relocation projects as required. | Provide timely helpdesk support for factory users on issues related to computers, networks, printing, e-mail, conferencing tools, accounts, and permissions. | Record, track, follow up, and close user issues in an organized manner to ensure service visibility and problem resolution. | Support onboarding activities for new employees, including IT account setup, device preparation, and basic user guidance. | Assist users in the use of enterprise systems such as ERP, OA, HR, WMS, attendance, e-mail, and collaboration platforms. | Provide first-level troubleshooting, basic training, usage guidance, and coordination with Group IT application teams or vendors when escalation is needed. | Track application-related problems occurring at factory level and help drive timely issue resolution. | Maintain IT asset records covering registration, deployment, return, repair, transfer, and retirement of IT equipment. | Job Requirement | Bachelor’s degree in computer science, Information Systems, Network Engineering, Software Engineering, Telecommunications, or related fields. | At least 5 years of relevant IT experience. Experience in manufacturing, factory, warehouse, branch office, or field IT operations is strongly preferred. | Able to work independently and handle the routine IT needs of a medium-sized factory with limited on-site support resources. | Good understanding of basic enterprise LAN and Wi-Fi environments, including endpoint connectivity and first-line troubleshooting. | Familiarity with installation and maintenance of common IT equipment such as PCs, laptops, printers, scanners, meeting devices, and other peripherals. | Familiarity with CCTV, attendance systems, access control, and other supporting systems commonly used in factory or office environments. | Practical experience with Windows operating systems, Microsoft Office, e-mail configuration, printer setup, and basic user administration. | Willing to be placed in Cikarang Factory.","[""Troubleshooting""]"
