Job Title,Job URL,Company,Location,Job Description,required_skills
IT Help Desk (Paid Internship),https://id.jobstreet.com/id/job/91610955?type=standard&ref=search-standalone&origin=cardTitle#sol=a27a79bb9efbd162d5229c83cf79279d15306bc0,PT Tunas Ridean,Bandar Lampung,"Job Descriptions: | 1. Memberikan dukungan teknis kepada pengguna terkait penggunaan Odoo, baik melalui tiket, email, maupun panggilan telepon. | 2. Mengidentifikasi, menganalisis, dan menyelesaikan permasalahan teknis dan fungsional dalam modul Odoo seperti Sales, Purchase, Inventory, Accounting, CRM, dll. | 3. Mendokumentasikan masalah yang dihadapi pengguna dan memberikan laporan rutin terkait progres penyelesaian. | 4. Memberikan pelatihan dasar kepada pengguna baru untuk memastikan pemahaman sistem Odoo. | 5. Berkolaborasi dengan tim pengembang untuk eskalasi masalah teknis yang lebih kompleks. | 6. Melakukan testing untuk fitur baru atau modul yang dikembangkan sebelum dirilis ke pengguna. | 7. Membantu pengguna dalam memahami proses bisnis yang diimplementasikan dalam Odoo. | Requirement: | - Minimal lulusan D3/S1 di bidang Teknik Informatika, Sistem Informasi, atau jurusan terkait. | - Fresh graduated welcome (Pengalaman kerja sebagai IT Helpdesk atau posisi serupa, dengan pengalaman menggunakan Odoo menjadi nilai tambah) | - Pengetahuan dasar tentang jaringan (LAN/WAN), sistem operasi (Windows, macOS), dan perangkat keras. | - Kemampuan troubleshooting perangkat lunak, perangkat keras, dan jaringan. | - Familiar dengan penggunaan sistem tiket helpdesk dan alat remote desktop.","[""Troubleshooting""]"
Daily Worker - ICT,https://id.jobstreet.com/id/job/87867379?type=standard&ref=search-standalone&origin=cardTitle#sol=e8c8420f6d0f5e4ac02375a5fbf3aa54389a9a8b,Siloam Hospitals Group (Tbk),Kebayoran Lama,"Company Description | Located in the business district of South Jakarta, Siloam Hospitals Simatupang has become a trusted private hospital for locals and foreigners living in the South Jakarta area. The hospital provides all kinds of quality healthcare services, especially through its excellent services in cardiology, neurosciences, orthopaedics and radiation oncology. With modern medical equipment and tools, the specialists, general practitioners, nurses, and support staff at Siloam Hospitals Simatupang are committed to providing patients with international-standard healthcare and services. | Job Description | Assist with installation, maintenance, and troubleshooting of computer hardware, printers, and network devices. | •    Provide basic technical support to users (simple hardware/software troubleshooting). | •    Handle day-to-day IT service requests, such as password resets, network connectivity issues, etc. | •    Perform basic documentation related to maintenance and support activities. | •    Support IT asset inventory processes (labeling, checking, etc.). | •    Coordinate with the IT team for issue reporting and resolution | Qualifications | - Good command of PL/SQL query language (Laragon, Phyton, PHP) | - Good knowledge of programming algorithms/logic. | - Able to create Packages/procedures in PL/SQL as an added value. | - Have knowledge of creating reports from Power BI as an added value. | - Know business Process Applications, Axapta, Microsoft 365, helpdesk ticketing. | - Know managing network systems and hardware troubleshooting | Additional Information | [BEWARE OF RECRUITMENT SCAMS] | It has come to our attention that there are fake job offers claiming to be hiring for Siloam Hospitals Group. Please note that Siloam Hospitals Group do not require applicants to make payment when seeking employment with our hospitals.","[""SQL"", ""PHP"", ""Power BI"", ""Troubleshooting""]"
Outdoor Maintenance Service,https://id.jobstreet.com/id/job/91746055?type=standard&ref=search-standalone&origin=cardTitle#sol=16ad97393939228ff9ee6159b8c997d353044fd0,PT. Berca Hardayaperkasa,Jambi,Oops! That page can’t be found. | It looks like nothing was found at this location. Maybe try a search? | Search,[]
Lonsum Excellence Acceleration Program (LEAP),https://id.jobstreet.com/id/job/91024728?type=standard&ref=search-standalone&origin=cardTitle#sol=2ea3deef54da61f3d61184a855ad39640a5222f9,Indofood Group,Kebayoran Lama,"Persyaratan Pekerjaan | KUALIFIKASI | Pendidikan | S1 Teknik Industri,  Sistem Informasi / Information Technology (IT), Akuntansi & Hukum | Memiliki | pengalaman kerja 2 tahun | di bidang yang relevan ( | digital system, process improvement, business analysis, atau sejenisnya). | Memiliki pemahaman yang baik mengenai | digitalisasi proses bisnis dalam perusahaan / industri | . | Memiliki | kemampuan analisa yang kuat | serta berpikir sistematis. | Kreatif | dan mampu memberikan insight serta ide improvement untuk pengembangan sistem dan proses kerja. | Bersedia ditempatkan | di Head Office & Regional Office sesuai kebutuhan perusahaan | Deskripsi Pekerjaan | LEAP sebuah program akselerasi karir yang dirancang untuk mempersiapkan future supervisors dan calon pemimpin perusahaan. | Peserta akan memperoleh exposure lintas fungsi, pemahaman menyeluruh terhadap proses bisnis perusahaan, serta keterlibatan dalam berbagai | inisiatif transformasi digital dan improvement operasional | di lingkungan Lonsum. | Peserta dipersiapkan untuk menempati posisi Supervisor di berbagai fungsi strategis, termasuk Human Resources, Internal Audit, Engineering, Accounting, Operation Administration, dan Legal. | TUGAS  & TANGGUNG  JAWAB | Mengikuti program pengembangan | dan rotasi untuk memahami proses bisnis Lonsum secara menyeluruh. | Melakukan | analisa proses bisnis | dan mengidentifikasi peluang peningkatan efisiensi melalui pemanfaatan teknologi dan sistem digital. | Mengembangkan | inisiatif technology development | yang dapat memberikan nilai tambah bagi operasional perusahaan. | Berkolaborasi | dengan berbagai departemen dalam implementasi sistem, proses, maupun tools berbasis digital. | Menyusun laporan analisa, rekomendasi, serta insight | strategis | bagi perusahaan. | Mendukung pengembangan dan implementasi | system improvement, automation, dan digital initiatives",[]
Full Stack Web Developer Staff,https://id.jobstreet.com/id/job/90492008?type=standard&ref=search-standalone&origin=cardTitle#sol=9816ce8ac7c69f34869af9064d209ad047679e30,INACO,Bekasi,"Rincian Pekerjaan: | Mengembangkan aplikasi/web sesuai kebutuhan bisnis | Melakukan analisis kebutuhan sistem dan menyusun dokumentasi teknis berupa ERD, DFD, flowchart, activity diagram, serta wireframe untuk mendukung proses perancangan dan pengembangan sistem informasi | Melakukan testing dan debugging untuk memastikan sistem stabil dan minim bug | Mengembangkan dan meningkatkan fitur website | Melakukan maintenance dan pengelolaan database | Kualifikasi Umum/Khusus: | Pendidikan minimal S1 Teknik Informatika | Menguasai HTML, CSS, JavaScript (jQuery), PHP (Laravel), dan MySQL | Terbiasa menggunakan GitHub, Postman, dan Figma | Memahami Business Process & ERP System | Mampu melakukan analisis dan pengembangan sistem | Bersedia ditempatkan di Bekasi","[""JavaScript"", ""HTML"", ""CSS"", ""PHP"", ""Figma"", ""Laravel"", ""GitHub"", ""MySQL"", ""Postman""]"
IT Audit Junior,https://id.jobstreet.com/id/job/91814813?type=standard&ref=search-standalone&origin=cardTitle#sol=2b9064b782b6c6c61db4869a5f4650c9a3e98f5f,CBQA GLOBAL INDONESIA,Jakarta Raya,"What you learn | Understand ISMS (ISO 27001) audit process | Participate in information security assessment | Gain hands-on experience in audit activities | Work with experienced auditors and professionals | Requirement : | Bachelor’s degree in IT, Informatics, Computer Science, or Telecommunication | Minimum 1 year experience in IT OR 6 months in Information Security / Cyber Security | Basic understanding of Information Security / ISMS | Knowledge of ISO/IEC 27001:2022 and having ISMS training/certification is a plus","[""Cyber Security""]"
Junior Infrastructure Engineer,https://id.jobstreet.com/id/job/90844782?type=standard&ref=search-standalone&origin=cardTitle#sol=fec8f1e790dbbee9a79a81098a9c0483d2eff9c5,Duitku - PT Kharisma Catur Mandala,Kalideres,"Minimum Qualifications | Graduate Vocational High School/Diploma/Bachelor in Informatics Engineering, Computer Science, or related majors. | Experienced for 1 years in a similar field (fresh graduates are welcome to apply). | Good in English. | Can work under pressure. | Have a desire to learn new things. | Ability to work independently or with a group. | Have a strong and good attitude. | Skills Required | Proven experience as an Infrastructure Engineer or System Engineer in an on-premise environment. | Strong proficiency in Linux/Windows Server administration and experience with Proxmox or VMware virtualization platforms. | Solid understanding of server hardware, storage concepts, and basic networking (VLAN, routing, switching). | Willingness to participate in a scheduled standby/on-call rotation. | Experience working with firewalls (Fortigate, Palo Alto, or similar) is an advantage. | Prior experience in a fintech or payment gateway environment is highly preferred. | Familiarity with QRadar, Zabbix, and enterprise-grade firewall solutions such as Fortigate/Palo Alto is a strong plus. | The responsibilities covering | Manage and maintain physical servers, including RAID configuration, cabling, IPMI management, and rack organization. | Administer Proxmox and virtualization environments, including VM provisioning, resource management, and backup/restore operations. | Perform system patching, OS and service hardening, and advanced server troubleshooting. | Handle basic network operations such as VLAN configuration, basic routing, and VPN setup/management. | Update and maintain basic firewall rules to support infrastructure and security requirements. | Monitor infrastructure health using tools such as Zabbix and Grafana, and perform timely incident detection, response, and escalation. | Document infrastructure changes, configurations, and standard operating procedures. | Conduct datacenter maintenance activities as needed, including hardware checks, physical inspections, and on-site troubleshooting.","[""Linux"", ""Networking"", ""Routing"", ""Switching"", ""Troubleshooting""]"
Internship IT Business Analyst,https://id.jobstreet.com/id/job/91656289?type=standard&ref=search-standalone&origin=cardTitle#sol=93318dea95fbda11a511d8bbd6a05df952bb276b,Asuransi Ciputra Life,Jakarta Raya,"Requirements: | Mahasiswa aktif atau fresh graduate, jurusan Teknik Informatika, Sistem Informasi, Ilmu Komputer, atau jurusan terkait. | Memiliki ketertarikan dan dasar pemahaman di bidang teknologi informasi, pemrograman , database atau sistem komputer. | Mengerti konsep SDLC (Software Development Life Cycle) | Mampu bekerja secara individu maupun dalam tim. | Memiliki keinginan untuk belajar hal baru dan mengikuti perkembangan teknologi | Job Desc: | Membantu tim IT dalam menganalisa dan pengembangan system | Menyusun dokumentasi Business Requirement, Change Request | Membantu dalam penanganan troubleshooting system | Email: | hc@ciputralife.com | Apply | Walk In Interview: | Ciputra World I - DBS Bank Tower 14th Floor Jl. Prof Dr Satrio Kav 3-5, Jakarta 12940, Indonesia | PT Asuransi Ciputra Indonesia (Ciputra Life)DBS Bank Tower, Lantai 14Ciputra World 1 Jakarta, Jl Prof. Dr. Satrio Kav. 3-5,Karet Kuningan, Setiabudi
Jakarta Selatan 12940","[""Troubleshooting""]"
Customer Success Specialist (Mekari Sign) - Yogyakarta,https://id.jobstreet.com/id/job/90109601?type=standard&ref=search-standalone&origin=cardTitle#sol=2fd684f45a8f4289bfe4abd008d28f418329a1b1,PT Mid Solusi Nusantara (MEKARI),Yogyakarta,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses. | In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are ready to | #ElevateThroughImpact | and raise Indonesia's software standard. | Job Descriptions: | Activate customers’ accounts to ensure seamless onboarding experience and readiness for usage. | Conduct training sessions to drive effective product adoption. | Assist customers in API implementation, providing technical guidance and best practices. | Provide ongoing post–Go-Live support to nurture customers and maintain medium to high feature adoption. | Drive MRR expansion by identifying opportunities for upselling and delivering added value to customers. | Manage account renewals to secure long-term customer relationships and maintain retention. | Collaborate with the Engagement team to prepare campaigns to existing customers (both for expansion and renewal). | Requirements: | Possess a Bachelor’s Degree in Information Technology, Information Systems, Computer Science, or a related technical field. | Must be highly tech-savvy with a natural ability to quickly master new software platforms and explain technical concepts to non-technical users. | Demonstrate a solid understanding of API fundamentals, including how integrations work and the ability to troubleshoot basic implementation issues. | Exceptional public speaking and presentation skills, with the confidence to lead training sessions for diverse audiences. | Professional fluency in English (both written and verbal) to collaborate with global stakeholders and document technical processes. | Previous internship experience in Customer Service, Account Management, or a client-facing role within the tech industry is highly preferred. | Ability to use data and logic to identify trends in customer behavior and product adoption. | Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.","[""Go"", ""API""]"
STAFF JOINTER FO,https://id.jobstreet.com/id/job/91597482?type=standard&ref=search-standalone&origin=cardTitle#sol=af512894233623be98f97ed259e3996e54e4bad8,PT. FIBER TEKNOLOGI NUSANTARA,Madiun,"Memahami jaringan telekomunikasi (FTTH, GPON, Routing & Switching) | Menguasai pekerjaan fiber optik (splicing, instalasi, pengukuran) | Mampu mengoperasikan perangkat jaringan (Router, Switch, OLT, ONU/ONT) | Menguasai (Google Earth, QGIS, Ms. Project) | Memiliki Pengalaman di bidang telekomunikasi | Memiliki kemampuan analisa dan troubleshooting yang baik | Mampu bekerja secara individu maupun tim | Melakukan instalasi, konfigurasi, dan pemeliharaan jaringan telekomunikasi (Fiber Optik & Network) | Melakukan splicing dan pengujian jaringan fiber optik (OTDR & OPM) | Melakukan troubleshooting gangguan jaringan secara end-to-end | Membuat desain jaringan (drawing) dan dokumentasi teknis | Monitoring performa jaringan dan perangkat telekomunikasi | Menyusun laporan pekerjaan dan administrasi teknis","[""Routing"", ""Switching"", ""Troubleshooting""]"
Data Analyst,https://id.jobstreet.com/id/job/91564593?type=standard&ref=search-standalone&origin=cardTitle#sol=0504c2b56fea94e39971f712d322c860e97496db,Kurniawan Group,Makassar,"Kualifikasi: | Pendidikan minimal Diploma III (D3) atau Sarjana (S1) di bidang Statistik, Matematika, Ilmu Komputer, atau bidang terkait | Memiliki pengalaman kerja sebagai data analyst minimal 1 tahun | Pengalaman kerja di bidang yang relevan, seperti bisnis, marketing, atau engineering, akan lebih diutamakan | Memiliki portofolio yang relevan, yang menunjukkan keterampilan dan pengalaman dalam analisis data | Analisis data, termasuk statistik, machine learning, dan data mining | Memiliki kemampuan dalam memecahkan masalah, berpikir kritis dan analitis | Berkomunikasi yang baik, baik secara lisan maupun tertulis, dan bekerja sama dalam Tim | Menggunakan berbagai perangkat lunak analisis data, seperti Power BI / Tableau / Google Looker Studio | Tugas & Tanggung jawab: | Mengumpulkan, memproses, dan menganalisis data dari berbagai sumber, seperti database, survei, dan media sosial | Menyiapkan laporan dan presentasi data yang informatif dan mudah dipahami | Menemukan pola dan tren dalam data untuk membantu pengambilan keputusan | Berkolaborasi dengan tim lain, seperti business analyst, engineer, dan marketing | Menjaga kerahasiaan database perusahaan dengan aman | Mengembangkan Dashboard dan melakukan visualisasi data sesuai kebutuhan perusahaan","[""Machine Learning"", ""Tableau"", ""Power BI""]"
Data Center Technician - Indonesia - Manado - On-site,https://id.jobstreet.com/id/job/91366673?type=standard&ref=search-standalone&origin=cardTitle#sol=7142790a7c5467bfa67f6b7727abde753aef3e59,RM Staffing B.V.,Manado,"About the Role | Join our team as a | Data Center Technician | in | Manado, Indonesia | . This is a full-time, on-site position where you'll support critical infrastructure at world-class data center facilities. | Compensation & Benefits | Rp175,000,000-250,000,000/year | (IDR annual) | Comprehensive benefits package including: | Health, dental, and vision insurance | Paid time off and holidays | Professional development allowance | Certification sponsorship | Work Schedule | Full-time permanent position | Standard business hours with on-call rotation | Shift differentials for nights/weekends when applicable | Key Responsibilities | Install, configure, and maintain server and network equipment | Perform structured cabling (copper and fiber optic) | Execute hardware deployments and decommissions | Monitor environmental systems (power, cooling, security) | Respond to incidents and perform troubleshooting | Maintain accurate documentation and asset tracking | Collaborate with engineering and operations teams | Participate in capacity planning and upgrades | 3+ years data center operations experience | Expert cabling skills (Cat6/6a, OM3/OM4/OS2 fiber) | Strong troubleshooting and problem-solving abilities | Experience with rack and stack operations | Understanding of power distribution and UPS systems | Excellent documentation and communication skills | Ability to lift 50+ lbs and work in demanding environments | Data center certifications (CDCP, CDCS, CDCE) - preferred | Vendor certifications (Dell, HPE, Cisco) - preferred | Network certifications (CCNA, JNCIA) - preferred | Experience with DCIM platforms - preferred | Knowledge of ITIL practices - preferred","[""Cisco"", ""CCNA"", ""Troubleshooting""]"
Freelance Technical Content Writer,https://id.jobstreet.com/id/job/91702843?type=standard&ref=search-standalone&origin=cardTitle#sol=fc9307f591a8168867f8d223c581d2d2ee738e30,PT Deneva (DomaiNesia),Yogyakarta,"Yogyakarta, Indonesia | Marketing, Freelance | Peran | Sebagai Technical Content Writer di DomaiNesia, Anda bertanggung jawab untuk menulis artikel panduan berbagai produk DomaiNesia yang ramah SEO. | Tanggung Jawab Utama | Create excellent technical documentation (drafts, edits, and revisions) that complies with relevant regulations and is suitable for the target readership. | Write developer guides and assistance material in an understandable technical manner. | Collaborate with internal teams to gain a thorough understanding of the product and the documentation needs. | To maximize reader comprehension, choose the information to be presented in the most logical and straightforward manner possible. | Use SEO guidelines to increase web traffic. | Creating content topics related to our market and industry. | Writing a wide variety of topics for multiple platforms. | Producing high-quality technical content and social media needs | Hands on step by step technical issues before writing into the content | Collaborate with technical team to create technical content | Persyaratan | Get things done; self-driven; willing to learn; team player; love challenges; strive for excellence. | Have a good knowledge and insight especially in website, wordress webhosting, cloud hosting, cloud vps, etc. | Hands-on experience with Content Management Systems (e.g. WordPress) | Proficiency HTML and markdown. | Willing to learn and do experiment in technical | Ability to interpret complex technical aspect and make them easy to understand for customer in content | Attention to detail and logical & critical thinking | Knowledge of how operating systems and server works | Have basic skill of IT (Networking and Programming)","[""HTML"", ""Networking""]"
IT Officer,https://id.jobstreet.com/id/job/89173473?type=standard&ref=search-standalone&origin=cardTitle#sol=fd637ad9d5511649f73884f0373424dfab534cc0,Holiday Inn Resort Bali Canggu,Kuta Utara,"Holiday Inn Resort Bali Canggu, we're hiring! | 1. IT Officer | 2. Finance Officer | We are looking for: | - One year of experience in the same position | - Positive attitude and good communication skills | - Good English literacy, both spoken and written | - Preferably a diploma holder / Graduate in computer science with basic knowledge of IT procedures (for IT Officer) & Cost Control background preferable (for Finance Officer)",[]
IT Operation,https://id.jobstreet.com/id/job/91456383?type=standard&ref=search-standalone&origin=cardTitle#sol=c6c5d26cc72ff9f774bed5a0eb0e697cebd629bc,"PT Bank Woori Saudara Indonesia 1906, Tbk",Kebayoran Lama,"Job Description : | Memberikan dukungan terhadap pengelolaan, permasalahan dan gangguan pada aplikasi Bank dan aplikasi wajib dari regulator (Bank Indonesia (SKN-BI, BI-RTGS, BI-ETP, BI-SSSS)) | Melakukan pendaftaran email dan/atau forum sesuai dengan ketentuan yang telah ditetapkan. | Membuat analisa requirement, monitoring dan terlibat atas implementasi/penerapan aplikasi, lisensi perangkat lunak (software) aplikasi Bank. | Memberikan dukungan terhadap pelaksanaan pengujian Data Recovery Planning dan operasional Data | Requirement : | Sarjana Teknik Informatika, Sistem Informasi, atau Teknik Komputer | Memiliki pengalaman minimal 2 tahun di bidang IT Operation/IT Support/ Infrastructure, diutamakan dari industry perbankan atau jasa keuangan | Memahami operasional data center, server, dan system perbankan | Menguasai terkait operation system (windows, server, Linux/Unix) | Mampu melakukan troubleshooting incident dan problem pada system/aplikasi","[""Linux"", ""Troubleshooting""]"
IT Operations,https://id.jobstreet.com/id/job/91569660?type=standard&ref=search-standalone&origin=cardTitle#sol=0d7c614e6d6f3d4efcb5e2fb542613f9985ae8fd,PT Sea Group,Indonesia,"Corporate IT is the backbone of our business. Our team helps Sea develop a competitive advantage through defining our technology objectives, assessing solution options, and devising technical solutions that help us achieve both strategic goals and meet operational requirements. As a part of our team, you’ll help deliver seamless IT experiences and support to our employees at Sea by providing responsive helpdesk service, stable networks and reliable IT systems. | • Assist with planning and managing small to medium size IT projects of low to moderate complexity. | • Collaborate with cross-functional teams, including technical engineers, commercial teams to gather project requirements and establish project objectives. | • Track project progress, identify issues and communicate status updates to stakeholders. | • Support resource allocation and risk management activities. | • Participate in regular project meetings as needed. | • Update and manage project documents, including project timelines, commercial proposal, status report, handover report, etc. | Majoring in Network & System Engineering or Software Development. Possessing basic knowledge of networking systems and has experience with Python.","[""Python"", ""Networking""]"
Technical Support,https://id.jobstreet.com/id/job/91715914?type=standard&ref=search-standalone&origin=cardTitle#sol=22584e790b1c2249fd1558f7dca872f08aa97f04,PT. MENARA INTEGRASI INDONESIA,Tangerang,"Kami mencari Technical Support untuk mendukung operasional dengan menangani permasalahan teknis serta memastikan sistem dan layanan dapat berjalan secara optimal. | Kualifikasi : | Dapat bekerja sama dengan baik dalam group (team work) | Mampu menangani masalah - masalah Hardware dan Software | Mampu menangani masalah jaringan internet : Microtik, Access Point, Firewall, Switch | Mengerti dan dapat memantain : Cloud Server : Azure, Software License : Microsoft | Disiplin dan rapi dalam bekerja","[""Azure""]"
IT Technical Staff (Subang & Karawang),https://id.jobstreet.com/id/job/91468981?type=standard&ref=search-standalone&origin=cardTitle#sol=1f9d1abd103be34c31db515b9b668d8450c9402e,PT. Era Blu Elektronik,Karawang,"Tanggung Jawab: | Melakukan instalasi dan konfigurasi perangkat IT di toko (printer, router, PC, CCTV, dll). | Memberikan technical support onsite ke toko terkait hardware maupun software. | Melakukan perawatan rutin (preventive maintenance) terhadap perangkat IT di toko. | Menangani troubleshooting jaringan, printer, perangkat CCTV, dan hardware lainnya. | Membantu dalam implementasi proyek IT di toko (misalnya instalasi jaringan baru atau upgrade perangkat). | Berkoordinasi dengan tim IT pusat jika ada masalah yang perlu di-escalate. | Membuat laporan kunjungan dan perbaikan setiap kali melakukan support ke toko. | Menjaga ketersediaan perangkat IT agar operasional toko tetap berjalan lancar. | Kualifikasi: | Pendidikan minimal D3/S1 Teknik Informatika, Sistem Informasi, atau bidang terkait. | Memiliki pengalaman minimal 1 tahun sebagai IT Support / Field Technician / Hardware Technician. | Menguasai troubleshooting hardware (PC, printer, router, CCTV). | Memahami dasar instalasi jaringan (LAN, WiFi, konfigurasi router/switch). | Mampu melakukan instalasi & perawatan perangkat CCTV (DVR/NVR, IP Camera). | Memiliki kemampuan komunikasi yang baik untuk koordinasi dengan user/tim. | Bersedia melakukan perjalanan dinas (mobile/keliling toko). | Teliti, cekatan, dan mampu bekerja mandiri di lapangan. | Memiliki SIM A/C (lebih disukai). | Bersedia ditempatkan di area Subang / Karawang","[""Troubleshooting""]"
IT Support Intern,https://id.jobstreet.com/id/job/91524759?type=standard&ref=search-standalone&origin=cardTitle#sol=4a81ea9676c420dc36ef51289b24d921a5cc02ea,PT Aino Indonesia,Yogyakarta,"Responsibilities: | 1. Membantu instalasi dan konfigurasi perangkat komputer, software, printer, dan perangkat pendukung lainnya. | 2. Mendukung pemeliharaan sistem komputer dan jaringan internal perusahaan. | 3. Melakukan pengecekan dan testing perangkat (laptop/PC) sebelum digunakan. | 4. Membantu penanganan kendala IT sederhana (troubleshooting) di bawah supervisi tim. | Requirements: | 1. Mahasiswa aktif/fresh graduate D3/S1 jurusan Sistem Informasi, Teknik Komputer, atau sejenisnya. | 2. Memiliki pengetahuan dasar tentang hardware, software, dan jaringan komputer. | 3. Memahami dasar instalasi OS (Windows/Linux) dan aplikasi umum. | 4. Familiar dengan Microsoft Office / Google Workspace (nilai tambah jika paham Microsoft 365). | 5. Memiliki ketertarikan belajar di bidang IT Support & troubleshooting. | 6. Komunikatif, teliti, dan memiliki inisiatif tinggi. | 7. Bersedia menjalani program magang di Yogyakarta selama 3 bulan/lebih secara | UNPAID","[""Linux"", ""Troubleshooting""]"
Data Engineer,https://id.jobstreet.com/id/job/91670484?type=standard&ref=search-standalone&origin=cardTitle#sol=e33c01e9e6e633090567e9bacd62820dad16bcd5,PT. LOTTE INNOVATE INDONESIA,Cilegon,"What you'll be doing | Design, develop, and maintain scalable data pipelines and data processing workflows | Collaborate with cross-functional teams to understand business requirements and translate them into effective data solutions | Optimise data warehouse and database performance to ensure efficient data storage and retrieval | Implement data security and governance practices to ensure data integrity and compliance | Automate data extraction, transformation, and loading processes to improve efficiency | Provide technical guidance and mentorship to junior data engineers | Stay up-to-date with the latest data engineering technologies and best practices | What we're looking for | 3+ years of experience as a data engineer or in a similar role | Proficient in programming languages such as Python, SQL, and Scala | Hands-on experience with data processing and integration tools (e.g., Apache Spark, Apache Kafka, Apache Airflow) | Expertise in designing and optimising data warehouses and data lakes | Strong understanding of data architecture, data modelling, and data quality principles | Experience with cloud-based data platforms (e.g., AWS, Google Cloud, Microsoft Azure) | Ability to work collaboratively in a team and effectively communicate technical concepts to non-technical stakeholders","[""Python"", ""SQL"", ""AWS"", ""Azure"", ""Data Engineering"", ""Spark""]"
17. IT INFRASTRUCTURE PLANNING - IT GOVERNANCE STAFF,https://id.jobstreet.com/id/job/90521303?type=standard&ref=search-standalone&origin=cardTitle#sol=103cfaa3a9de470ac045aca23ebbe2d3c19d804a,PT Yamaha Motor Electronics Indonesia,Pulo Gadung,"REQUIREMENT : | Pendidikan minimal S1 Sistem Informasi / Teknik Informatika / Manajemen Informatika | Pengalaman minimal 3–5 tahun di bidang | IT Governance, Risk, dan Compliance | Memahami framework dan standar: | COBIT | ITIL | ISO 27001 / ISO 20000 | Berpengalaman dalam penyusunan: | Kebijakan & prosedur IT | SOP | Risk assessment & IT audit support | Memahami regulasi dan compliance (internal maupun eksternal) | Mampu berkomunikasi dengan auditor, regulator, dan stakeholder bisnis | Teliti, sistematis, dan memiliki kemampuan dokumentasi yang baik | Sertifikasi COBIT / ISO / ITIL menjadi nilai tambah | JOB DESCRIPTION : | Menyusun, memperbarui, dan mensosialisasikan kebijakan serta prosedur IT agar sesuai dengan standar perusahaan dan praktik terbaik industri (berdasarkan area IT Governance, Risk, ISO & QHSE dalam dokumen roadmap) | Memastikan seluruh prosedur operasi berjalan sesuai standar dan kaidah yang telah di tentukan | Menyusun laporan reguler mengenai kepatuhan SOP, status risiko, hasil audit, dan implementasi kebijakan IT | Melakukan identifikasi, penilaian, dan pemantauan risiko terkait infrastruktur dan operasional IT | Mendukung persiapan audit internal maupun eksternal terkait ITGC, ISO, QHSE | Menjaga keakuratan dan keterkinian dokumentasi terkait kebijakan, standar, prosedur, risk register, dan temuan audit | Melakukan review efektivitas proses operasional IT dan mendorong perbaikan SOP, terutama yang terkait keamanan, operasional, disposal IT, dan governance | Apply | More",[]
IT Support,https://id.jobstreet.com/id/job/91408316?type=standard&ref=search-standalone&origin=cardTitle#sol=3197b53a53d8d26710fa8d4f5f5a10b96eb68dce,Dwimitra Group,Jakarta Utara,"Tanggung Jawab:- Memberikan dukungan teknis (hardware & software) kepada karyawan.- Melakukan instalasi, konfigurasi, dan perawatan komputer/laptop, printer, dan perangkat IT lainnya.- Menangani troubleshooting masalah sistem, jaringan, dan aplikasi.- Mengelola akun pengguna, email, dan akses sistem.- Melakukan pemeliharaan rutin dan update sistem.- Mencatat dan mendokumentasikan masalah serta solusi IT.- Berkoordinasi dengan vendor atau pihak ketiga jika diperlukan.- Konfigurasi laptop/komputer, printer, instalasi printer, dan lain-lain untuk karyawan baru.Kualifikasi:- Pendidikan minimal SMK di bidang IT atau terkait- Memahami sistem operasi (Windows/MacOS), jaringan dasar, dan aplikasi perkantoran- Mampu melakukan troubleshooting hardware dan software- Memahami LAN, WAN, Switching, Crimping LAN, instalasi software dan jaringan- Memiliki kemampuan komunikasi yang baik dan orientasi pada pelayanan
- - Tanpa Pengalaman Bekerja- Tidak ada minimal pendidikan- 19 - 25 Tahun- Terima kandidat tanpa foto diri- Provinsi sesuai penempatan kerja (DKI Jakarta)","[""Switching"", ""Troubleshooting""]"
