Job Title,Job URL,Company,Location,Job Description,required_skills
Fullstack Software Developer with QA-Experience,https://id.jobstreet.com/id/job/91390841?type=standard&ref=search-standalone&origin=cardTitle#sol=80e7944bea1aede7173af2cc81f1ff01e7938f2c,PPMC,Jakarta Selatan,"About the Role | We are Looking for a Skilled and Motivated Full Stack Developer with QA-Experience. You will Work on one Specific Digital Project, Build and Maintain the Scalable Web Application Using Modern Technologies. | Key Responsibilities | Develop, Test, and Maintain Responsive Web Applications ( | Frontend and Backend | ) | Work with AI APIs, Databases, and Version Control Systems | Collaborate Closely with Designers, other Developers, and Product Managers | Write | Clean, Maintainable, and Efficient Code | Contribute to Team Discussions and Code Reviews | Requirements | General | Freelance Contracting | Required to Work | Full-Time | with Flexible Working Hours | Bachelor’s Degree in Computer Science, Software Engineering or Equivalent Experience | Minimum 3 Years | of Experience as a Full Stack Developer | Strong Problem-Solving and Communication Skills | Very Good English | Communication Skills (German is a Plus) | Remote Working Model | Comprehensive Practical Experience | in Full Stack Development of Software-as-a-Service Application | Experienced in | Agile Software Management | Strong QA discipline | — must be able to define test scenarios, execute structured test cases, and maintain a test checklist independently before each deployment | Perform | unit, integration, and end-to-end testing | before launch | Conduct | functional | and | non-functional testing | Troubleshoot and debug applications | Evaluate existing applications to | reprogram, update, and add new features | Ensure | software security | by developing programs to actively monitor the sharing of sensitive information | Technical Basis – Frontend & Backend | Framework: | Strong experience in Next.js and Node.js (backend) | Database: | PostgreSQL | — schema design, query optimization, and indexing | Design framework: Tailwind CSS | Reusable components: Shadcn/UI or comparable component libraries | Interactive diagrams: Flowbite or similar | Animations and transitions: Framer Motion, HeadlessUI | Multi-tenant SaaS architecture | : Understanding of data isolation and role-based access control | Technical Basis – QA & Testing | Ability to | independently write and maintain test case documentation | per feature | Experience with | structured manual QA processes | — defining scenarios, expected results, and pass/fail criteria | Familiarity with | E2E testing tools | such as Playwright or Cypress is strongly preferred | Experience maintaining a | regression checklist | and running it before each deployment | Deployment/Hosting | Experience deploying and managing applications on | Vercel, AWS, or Google Cloud | Familiarity with | CI/CD pipelines | and | environment configuration | What We Offer | Competitive Compensation for the Contracted Project based on Experience | Flexible Working Hours | A Friendly, International Work Environment | Opportunities for Growth and Learning | How to Apply | Only English CVs & Resumes will be Accepted | Interviews will be Conducted Entirely in English | Please Provide your Expected Hourly Rate in IDR | Please Provide your Earliest Starting Date | Send your CV and Portfolio or GitHub profile to: | Patrick.Pommer@provation.io | and | Mohammad.Dhikri@provation.io","[""CSS"", ""Next.js"", ""Tailwind"", ""Node.js"", ""AWS"", ""GitHub"", ""CI/CD"", ""PostgreSQL"", ""Agile"", ""QA""]"
IOS Developer,https://id.jobstreet.com/id/job/91837548?type=standard&ref=search-standalone&origin=cardTitle#sol=c8ea6e8a125823d9d97af7bd99532c2efb2aa804,PT Adi Data Informatika,Jakarta Raya,"IOS Developer | A bachelor's degree in computer science, engineering, or a related field | 1-3 years experience in mobile application development for | iOS platforms | experience building complex applications for the iPhone or iPad using | Objective-C/C++/Swift with the iOS SDK and other frameworks | Experience with integrating APIs and frameworks, such as RESTful APIs and third-party libraries. | Understanding of iOS patterns and practices | Experience with iOS frameworks and mobile app IDEs | Knowledge of app development frameworks | Understanding of UI/UX design fundamentals","[""Swift"", ""UI/UX""]"
Senior SAP Consultant (FICO),https://id.jobstreet.com/id/job/91305021?type=standard&ref=search-standalone&origin=cardTitle#sol=fd7d02f03c653bb0686469ba270e541ec4241a8b,PT. HAND Solutions Indonesia,Jakarta Pusat,"Senior SAP Consultant (FICO): | Responsibilities | Lead and deliver end-to-end SAP FICO implementation projects, covering all phases from requirement gathering, blueprinting, system configuration, testing, to go-live. | Work closely with client finance teams to analyze business requirements and propose optimized SAP solutions. | Configure and implement SAP FICO modules, including: General Ledger (GL), Accounts Payable (AP), Accounts Receivable (AR), Asset Accounting (AA). And Controlling (CO): Profit Center, Cost Center, COPA, Product Costing | Collaborate with technical teams to translate functional requirements into technical specifications. | Support integration with other SAP modules (e.g., MM, SD). | Manage project deliverables, timelines, and client communication. | Requirements | Minimum 5+ years of SAP FICO experience, with proven involvement in at least 3+ full-cycle implementations (mandatory). | Strong hands-on experience in SAP FI and CO configuration. | Solid understanding of end-to-end finance processes. | Experience in requirement gathering, blueprinting, and solution design. | Proven ability to handle client-facing roles and stakeholder management. | Strong analytical, problem-solving, and communication skills. | Fluency in English (business level) is required; proficiency in Mandarin Chinese is a strong advantage. | Exposure to regional compliance requirements (e.g., Indonesia tax regulations / Coretax) is highly preferred. | Willing to travel for project assignments (domestic & overseas).","[""Go""]"
DevOps Engineer  **Work from Home**,https://id.jobstreet.com/id/job/91472272?type=standard&ref=search-standalone&origin=cardTitle#sol=c1bfe8c6f726092686fc14c414276b5660361332,Gank Pte. Ltd.,Jakarta Raya,"DevOps Engineer – Work From Home | Full-Time | Remote Work | We’re building Gank into | the | platform for Creators in Asia. We are seeking talented individuals who are passionate to support our Creators while they grow their fanbase on Gank. | Key Responsibilities | Implement and manage continuous delivery systems and methodologies on AWS and Google Cloud Platform. | Design and maintain automated deployment systems. | Recommend process improvements to ensure system scalability and reliability. | Support development and maintenance of CI/CD (Continuous Integration/Continuous Delivery) processes for application deployments. | Manage, monitor, and optimize automation tools for deployment, monitoring, and operations. | Troubleshoot and resolve issues in development, testing, and production environments. | Requirement | Proficient in automating and updating processes | Strong knowledge of cloud technologies and DevOps automation and configuration management tools | Ability to define and meet service level objectives (SLO) for implementation and automation initiatives | Proficient in DevOps, Agile, and CI/CD methodologies | Salary | Negotiable based on experience","[""AWS"", ""CI/CD"", ""Agile""]"
Quality Assurance Engineer (Non IT),https://id.jobstreet.com/id/job/91561093?type=standard&ref=search-standalone&origin=cardTitle#sol=74de668da5ca715d7769a44b65635c10774468bf,PT Technomed Asia,Bandung,"Job Description: | Lead root cause analyses to support the resolution of quality issues, including customer complaints and non-conformities, and assist in implementing corrective and preventive actions (CAPA) in collaboration with cross-functional teams. | Familiar with process risk assessments, complete risk management plans and reports. | Demonstrate knowledge of process risk assessments, including the preparation of risk management plans and related documentation. | Collaborate with cross-functional departments to support the development, improvement, and optimization of quality inspection methods and manufacturing instructions. | Perform trend analysis of inspection results and other Quality Management System (QMS) data using basic statistical analysis tools to support continuous improvement activities. | Possess a solid understanding of inspection and validation activities, which is considered a strong advantage. | Requirements: | Education, minimum Bachelor of Industrial Engineering. | Have a minimum of 5 years working experience in the QA field, preferably in the medical device industry with expertise in engineering. | Have knowledge of how to set control limits, and complete trend analysis, with applicable statistical methods. | Accustomed to working using data processing and analysis applications and Ms Office. | Well-organized and understanding of the importance of good documentation | Fluent in english | Proactive and looking for improvement opportunities on own initiative | Comfortable working independently and handling assigned tasks effectively | Located in Kopo Katapang (Kabupaten Bandung)","[""QA""]"
Presales IT Security,https://id.jobstreet.com/id/job/91530036?type=standard&ref=search-standalone&origin=cardTitle#sol=15b90db3f25066cbd7f68ab4dc71dda9ea7342f6,Cyber Sinergi Indonesia,Jakarta Selatan,"Bachelor's degree in Information Technology (S1) | Understanding of Security fundamentals, security protocols and analytical skills | Minimum of 3 years experience in related position | Experience with Solution Design & Technical Proposal | Lead, demonstrate, and conduct PoCs to prove solution effectiveness to prospective clients | Familiar cybersecurity tools such as PAM, IAM, EDR, SIEM, Firewall | Good communications skill in English",[]
SAP Functional Supervisor,https://id.jobstreet.com/id/job/91471546?type=standard&ref=search-standalone&origin=cardTitle#sol=be2f05d1f7113b2fc3ff1de6ff48e7fef8bcdf8b,PT Yupi Indo Jelly Gum,Gunung Putri,"Responsibilities : | Partner with stakeholders to analyze current business processes and recommend SAP best-practice improvements. | Translate complex business requirements into detailed functional specifications for the ABAP development team. | Perform hands-on functional configuration in your primary module(s) and manage integration points with other SAP modules. | Lead or participate in SAP rollouts, upgrades, and the implementation of new functionalities. | Provide support for end-users by resolving tickets related to master data, transactional errors, and system bugs. | Create and maintain Standard Operating Procedures (SOPs) and conduct training sessions to ensure high system adoption. | Requirements : | University degree in Computer Science, Engineering, Information Systems, or Business Administration | Minimum 3 years of hands-on SAP functional experience. | Proficiency in at least one (preferably two) SAP modules: Sales & Distribution, Materials Management, Production Planning, or Finance & Controlling. | Experience with S/4HANA migration is highly preferred. | Strong understanding of the FMCG industry and supply chain dynamics. | Ability to troubleshoot complex data discrepancies.",[]
Senior SAP PP Consultant,https://id.jobstreet.com/id/job/91563324?type=standard&ref=search-standalone&origin=cardTitle#sol=860b9861104fa14a845c8aba68e4202f3fc995e3,PT. HAND Solutions Indonesia,Jakarta Pusat,"Senior SAP PP Consultant | Responsibilities | : | • Analyze business requirements and translate them into SAP solutions in SAP PP (Production Planning), SAP QM (Quality Management), and SAP PM (Plant Maintenance) modules | • Perform system configuration based on business needs | • Participate in end-to-end SAP implementation projects, including blueprint, realization, testing, and go-live phases | • Provide support and troubleshoot system issues | • Collaborate with internal teams and users to ensure smooth business processes | • Prepare documentation such as functional specifications, configuration documents, and user manuals | • Conduct training sessions for end users | Requirements | : | • Minimum 5 years of experience as an SAP PP/QM/PM Consultant | • Strong understanding of manufacturing, production planning, quality management, and plant maintenance processes | • Proven experience in at least 2 full-cycle SAP implementation projects | • Fluent in written and spoken English | • Hands-on experience in SAP PP, QM, and PM module configuration | • Strong analytical and problem-solving skills | • Good communication skills and ability to work in a team | • Available to join immediately is a plus","[""Go""]"
Data Engineering,https://id.jobstreet.com/id/job/91834813?type=standard&ref=search-standalone&origin=cardTitle#sol=ad084e2aada4876848d8d703fda95c3656669404,PT Bina Artha Ventura,Jakarta Pusat,"Responsibilities: | Handle daily production support related to data systems and databases. | Monitor, analyze, and troubleshoot data and database issues. | Manage and execute monthly data backups in accordance with company standards and procedures. | Perform data restoration for incident recovery, testing, or business needs. | Maintain and ensure the availability, security, and performance of database environments (development, staging, and production). | Actively participate and fully support application and data pipeline deployment processes. | Collaborate with squad teams (developers, QA, DevOps, and other stakeholders) during release and deployment activities. | Perform data validation before and after deployment to ensure data integrity. | Prepare and update technical documentation related to databases, backup, restore, and deployment. | Execute tasks in accordance with applicable SLA and SOP. | Qualifications: | Bachelor’s degree in Information Technology, Information Systems, Computer Science, or a related field. | 1–3 years of experience as a Data Engineer, Database Engineer, or Production Support. | Strong knowledge of relational databases (MySQL, PostgreSQL, SQL Server, Oracle, or similar). | Understanding of database backup, restore, and recovery concepts. | Experience in production support and deployment environments. | Familiarity with working in a squad / agile team environment. | Strong troubleshooting and analytical skills. | Good communication skills and ability to collaborate across teams. | Experience with cloud databases (AWS, GCP, Azure) and NoSQL databases is a plus. | Strong verbal and written communication skills (also in English)","[""SQL"", ""AWS"", ""Azure"", ""GCP"", ""MySQL"", ""PostgreSQL"", ""Oracle"", ""Agile"", ""Troubleshooting"", ""QA""]"
AI Software Developer,https://id.jobstreet.com/id/job/91387882?type=standard&ref=search-standalone&origin=cardTitle#sol=869a230b2628197d753488da95f99bf93b00e64d,PT Triyakom,Jakarta Selatan,"Qualification: | Bachelor's degree in computer science, Information Technology, or a related field. | Experience with RESTful API. | Proficiency in at least one backend programming language (Python, Node.js, Java, Go). | Familiarity with vector database used in AI such as Chroma or pgvector, which are optimized for storing, indexing, and performing similarity searches. | Frameworks & Libraries: Experience with LLM libraries such as langchain, langgraph | Experience using Gemini API, Openai API or vertex AI API | Proficient in version control systems (such as Git) and Agile development practices. | Excellent analytical skills and creative approach to problem solving. | Strong team collaboration and effective communication abilities. | Ability to continuously learn and adapt to rapidly evolving AI technologies. | Job Description : | Customize and fine-tune AI model parameters to optimize performance and accuracy. | Develop robust, scalable solutions that integrate machine learning models and data-driven features. | Develop and maintain APIs and integration layers that enable seamless communication between AI systems and other software components. | Conduct debugging, testing, and code optimization to enhance application performance and security. | Implement secure authentication and authorization mechanisms for API access.","[""Python"", ""Java"", ""Go"", ""Node.js"", ""Git"", ""API"", ""Machine Learning"", ""LLM"", ""Agile""]"
"AI Automation Engineer (n8n, Integrasi API, LLM, AI Ops)",https://id.jobstreet.com/id/job/91330426?type=standard&ref=search-standalone&origin=cardTitle#sol=7e31855c74852fbc713b5470a786d4f707738f18,Floothink 360 Digital Agency,Jakarta Selatan,"We're Hiring! Join Us in Making an Impact! | At | Floothink Digital Agency | , we don’t just build careers—we build a community driven by passion, collaboration, and purpose. Our team thrives on | Collective Empowerment | , working together to create meaningful contributions. We believe in | Playfulness with Responsibility | , balancing creativity with ownership and accountability. | If you’re someone who embraces | Passion for Progress | , eager to grow and adapt in an ever-evolving world, we want you! We value | Empathy & Inclusivity | , ensuring that everyone—whether teammates, customers, or supporters—feels heard and respected. And above all, we believe in | Growth through Giving | , because true success comes from lifting others up along the way. | We are looking for an experienced | AI Automation Engineer (n8n, Integrasi API, LLM, AI Ops) | who can design, build, and optimize AI-powered automation systems to support digital marketing operations and performance. | This role focuses on integrating tools such as | n8n, APIs, LLMs (Claude, GPT), and AI Ops systems | to improve the efficiency of | marketing teams across content, ads, CRM, and analytics | . | You will act as the technical brain behind automation workflows from content creation and distribution to performance analysis fully automated and scalable. | Requirements: | - Minimum 2-3 years of experience in a similar role, preferably in a digital/creative agency/Start up. | - Experience with automation tools (n8n / Zapier / Make) | - Strong API integration skills (REST, webhook, JSON) | - Hands-on experience with LLMs (GPT, Claude, etc.) | - Basic programming (JavaScript or Python) | - Understanding of automation logic, data pipelines, and prompt engineering | - Familiar with RAG, vector databases, or embeddings | - Experience handling large-scale automation workflows | Key Responsibilities: | - Build and optimize automation workflows (n8n / Zapier / Make) for marketing processes | - Integrate platforms (social media, CRM, ads, internal tools) via APIs & webhooks | - Implement LLMs (GPT, Claude) for content generation, ideation, and chatbots | - Develop AI systems using context (RAG / knowledge base) for brand consistency | - Monitor and improve system performance (quality, cost, reliability) | - Create internal tools (AI content generator, campaign builder, reporting dashboards) | - Collaborate with marketing, creative, and performance teams | About us | Floothink 360 Digital Agency is a leading full-service digital marketing agency based in Jakarta. We help our clients, ranging from startups to large enterprises, achieve their marketing goals through innovative digital strategies. With a team of passionate, creative specialists, we're driven to deliver exceptional results and an outstanding client experience. | If you're ready to take the next step in your career, | apply now | to become Our | AI Automation Engineer.","[""Python"", ""JavaScript"", ""API"", ""JSON"", ""LLM"", ""Prompt Engineering""]"
Cyber Security,https://id.jobstreet.com/id/job/91418556?type=standard&ref=search-standalone&origin=cardTitle#sol=6f9555bcee598d29438dc60ceac613fd5eb42cd8,"PT Tower Bersama Infrastructure, Tbk",Jakarta Raya,"Tasks & Responsibilities: | Conduct risk assessments and security analysis to identify vulnerabilities in systems. | Monitor network traffic to detect suspicious activity or security breaches. | Install and configure security devices such as firewalls, antivirus software, and intrusion detection systems (IDS). | Respond to security incidents, including investigation, mitigation, and recovery from attacks. | Conduct penetration testing and security audits to evaluate system robustness. | Qualifications: | Bachelor’s Degree in Information Technology, Computer Science, or related field. | Minimum 5 years of work experience in IT Security. | Deep understanding of network security protocols such as VPN, firewall, IDS/IPS, and SIEM. | Strong analytical skills with proven experience in designing risk mitigation strategies. | Cybersecurity certifications (e.g., CISSP, CEH, CISM, or similar) are a plus and highly advantageous.","[""Penetration Testing""]"
Application Developer & System Analyst,https://id.jobstreet.com/id/job/91399000?type=standard&ref=search-standalone&origin=cardTitle#sol=9a44dc733ca4b0b66519a6bc003d24634afcdf67,PT Sahabat Inti Solusindo,Jakarta Barat,"Responsibilities : | Develop, configure, test, and maintain applications and systems | Collaborate with users / stakeholders to identify and define system requirements | Analyze business needs and translate them into technical solutions | Design efficient and scalable system architecture | Work closely with cross-functional teams | Prepare and maintain technical documentation | Perform system improvements and ensure system security | Qualifications : | Minimum Diploma (D3) or Bachelor’s degree in a related field | Preferably 2–3 years of experience as a System Programmer | Experience with MES (Manufacturing Execution System) and QMS (Quality Management System) is preferred | Familiar with API integration and web services (REST/JSON, SOAP) | Strong troubleshooting and problem-solving skills | Able to work independently as well as in a team | Good communication skills | English proficiency (minimum passive) | Nice to Have : | Experience in the manufacturing industry | Proficient in C#, Java, or JavaScript and SQL databases | Familiar with SCADA, IoT, or MES | Experience with Rockwell Software Solutions (PLEX, Fiix, FTDM, etc.) | Involved in digitalization or automation projects","[""SQL"", ""Java"", ""JavaScript"", ""API"", ""JSON"", ""Troubleshooting""]"
Website Specialist (WordPress & AI-Driven),https://id.jobstreet.com/id/job/91363984?type=standard&ref=search-standalone&origin=cardTitle#sol=0284069298cc6c3e1d3ec1a7217870e6b200ca81,PT Artadia Kreasi Global,Jakarta Selatan,"About the Role | Artadia Group is hiring a | Senior Website Specialist | to take full ownership of our WordPress-based company and brand websites. | This is a | high-responsibility role | for someone who can independently manage frontend and backend development, performance optimization, technical integrations, and continuous improvements — without supervision or technical training. | If you require step-by-step direction, this role is not suitable for you. | We are looking for someone who thinks strategically, executes precisely, meets deadlines consistently, and adapts immediately when business strategy shifts. | Core Responsibilities | 1️⃣ Full Ownership of WordPress Ecosystem | Lead end-to-end development and optimization of all WordPress websites. | Customize themes, manage plugins, write custom code, and optimize database performance. | Maintain hosting, server configuration, backups, and security protocols. | Ensure high performance (Core Web Vitals), uptime stability, and scalability. | 2️⃣ Advanced Performance & Conversion Optimization | Build and optimize high-converting landing pages. | Improve UX structure based on real data, not assumptions. | Conduct technical audits and benchmark against high-performing websites (e.g., josephjoseph.co.id). | Continuously improve website speed, SEO structure, and conversion metrics. | 3️⃣ AI-Driven Development & Automation | Actively use AI tools to accelerate coding, debugging, structuring, and workflow automation. | Implement AI-supported systems for efficiency and smarter website operations. | Explore AI integration for personalization, automation, and data analysis. | Stay updated with AI advancements relevant to web development. | 4️⃣ Tracking & System Architecture | Implement and audit GA4, Meta Pixel, Google Tag Manager, and full conversion tracking. | Integrate CRM systems, payment gateways, and third-party tools. | Ensure clean data tracking and reliable reporting structure. | 5️⃣ Strategic Agility | Execute website adjustments immediately when marketing or business strategies change. | Provide technical recommendations aligned with growth objectives. | Anticipate risks and proactively propose improvements. | Requirements (Must-Have) | Minimum | 5+ years of proven experience | in WordPress development (frontend & backend). | Strong mastery of | HTML, CSS, JavaScript, PHP, and MySQL | . | Demonstrated experience improving website speed and technical SEO performance. | Advanced knowledge of hosting environments, server management, and security best practices. | Strong understanding of conversion optimization & funnel strategy. | Experienced with WooCommerce or similar e-commerce systems. | Experienced in implementing advanced analytics and tracking systems (GA4, GTM, Meta Pixel). | Actively uses AI tools in daily workflow (AI coding assistants, automation tools, AI optimization tools). | Able to work fully independently with minimal direction. | Strong deadline discipline and execution mindset. | Highly detail-oriented and results-driven. | Able to adapt quickly in a fast-moving business environment. | 🚫 This Role Is NOT Suitable For: | Junior or entry-level developers. | Candidates who rely heavily on instructions or supervision. | Designers without strong backend technical capability. | Developers without WordPress mastery. | Developers without e-commerce experience.","[""JavaScript"", ""HTML"", ""CSS"", ""PHP"", ""MySQL"", ""Data Analysis""]"
Digital Product Owner (Life Insurance),https://id.jobstreet.com/id/job/91537136?type=standard&ref=search-standalone&origin=cardTitle#sol=1f2f0c55697541a8f1b6adec473626772a5e2bbc,"PT ZURICH ASURANSI INDONESIA, Tbk",Jakarta Selatan,"Job Summary | A Digital Product Owner plays a crucial role in guiding the development of digital products, ensuring they meet user needs and business goals. | Job Qualifications | Bachelor’s Degree: Often in | business, marketing, computer science, data science, engineering, or a related discipline | Min. 3 years of experiences in digital product management, optimization, analytics, digital marketing or related roles is required. | Familiarity with the insurance or Insurtech industry | is advantageous. | Understanding of backend development processes, UX/UI principles, optimization software (e.g., Google Analytics, A/B testing tools) and familiarity with web technologies. | Ability to interpret data, conduct market research, and make data-driven decisions, strong ability to analyze data, identify trends, and derive actionable insights. Understanding in GA Tools is required | Experience with agile methodologies and tools like Jira, Trello, Figma, Mural is required | Strong English verbal and written communication skills to collaborate with cross-functional and regional teams plus ability to present findings and recommendations clearly to stakeholders are required | Skills in user research, personas, and understanding customer / partners needs is required | Job Accountabilities - Key Accountabilities | Product Vision and Strategy: Define and communicate the product vision, goals, and roadmap, aligning with stakeholder / Partners / Customers needs and company objectives. | Backlog Management & Requirement Gathering: Prioritize and manage the product backlog, ensuring that it reflects the needs of users and stakeholders. Collaborate with stakeholders to gather and define product requirements and user stories. | User Experience Focus: Work closely with UX/UI designers to ensure that the product delivers a high-quality user experience. | Development: Participate in Agile Activities (sprint planning, reviews, retrospectives) and provide clear direction to the development team. | Stakeholder Engagement and Collaboration: Regularly communicate product progress and updates to stakeholders, gathering feedback for continuous improvement. Act as a liaison between cross-functional teams to ensure alignment and effective communication. | Performance Tracking: Monitor product performance metrics, user feedback, and market trends to make informed decisions and adjustments. Analyze product performance metrics using tools like Google Analytics, A/B testing platforms, and user feedback to identify areas for improvement. | Optimization Strategy: Develop and implement strategies to enhance product features, user experience, and conversion rates. | A/B Testing & User Research: Design and conduct A/B tests and experiments to evaluate new features and optimizations, analyzing results to inform decisions. Conduct user research and gather qualitative and quantitative data to understand user behavior, preferences, and pain points. | Continuous Improvement: Foster a culture of continuous improvement by staying updated on industry trends, best practices, and emerging technologies. Create regular discussion to communicate findings, insights, and recommendations to related stakeholders & working group. | Customer Feedback: Gather and analyze customer feedback through surveys, interviews, and usability tests to drive product enhancements.","[""Figma"", ""User Research"", ""Agile""]"
Subscriber Operations Manager,https://id.jobstreet.com/id/job/91540628?type=standard&ref=search-standalone&origin=cardTitle#sol=0d308a182809724f79e5f7475d28c80ff5314063,PT Imperium Happy Puppy,Surabaya,"Responsibilities : | Manage end-to-end subscriber fulfillment and post-purchase experience | Oversee customer support workflow and service standards | Coordinate logistics, shipment tracking, and device replacement processes | Build and improve SOPs for recurring operational flows | Monitor operational KPIs and resolve service bottlenecks | Escalate technical issues to Product/Tech with clear issue documentation | Handle subscriber escalations and cross-functional issue resolution | Improve onboarding and activation experience to support retention | Requirements | 3–5+ years in operations, service operations, customer experience, or fulfillment | Strong process and coordination skills | Able to work in a fast-moving startup environment | Strong ownership and problem-solving mindset | Comfortable with data, tracking tools, and reporting",[]
Systems / Automation Operator,https://id.jobstreet.com/id/job/91538567?type=standard&ref=search-standalone&origin=cardTitle#sol=94990420a822fbd2c090ef514e6bf4df42fb2392,PT. Atrahdis Idea Nusantara,Jakarta Selatan,"Tentang Perusahaan | PT Atrahdis Idea Nusantara adalah konsultan regulasi konstruksi yang sedang membangun sistem operasional berbasis AI mencakup sales automation, CRM pipeline, proposal support, dan client management. Kami tidak sedang eksperimen. Kami sedang build. | Tentang Peran Ini | Kamu akan memetakan, membangun, dan menjaga sistem kerja berbasis AI yang langsung dipakai oleh tim sales, ops, dan founder setiap hari. Bukan proof-of-concept. Bukan demo. Sistem yang jalan di produksi dan diukur dampaknya. | Tanggung jawab utama | Memetakan proses kerja berulang di sales, client intake, follow-up, CRM, proposal, dan handoff ke operasional | Membangun workflow AI dan automation yang mengurangi pekerjaan manual dan mempercepat eksekusi tim | Membuat template, SOP, prompt, dan sistem kerja yang bisa dipakai oleh user non-teknis | Menyusun alur kerja untuk call summary, next-step drafting, follow-up drafting, proposal support, dan checklist dokumen | Menghubungkan tools yang digunakan tim seperti form, spreadsheet, CRM, email, WhatsApp, knowledge base, dan AI assistants | Menjaga kualitas output agar tetap akurat, relevan, rapi, dan bisa dipertanggungjawabkan | Melakukan iterasi berdasarkan pemakaian nyata, bukan hanya demo atau eksperimen | Mengukur dampak workflow yang dibangun terhadap kecepatan respon, kerapian pipeline, kualitas handoff, dan pengurangan bottleneck founder | Kualifikasi | Pengalaman membangun automation, workflow internal, atau sistem operasional untuk sales, ops, client service, atau fungsi serupa | Paham tool stack seperti ChatGPT/OpenAI, Make, Zapier, n8n, Notion, Google Sheets, forms, CRM, dan logika integrasi dasar | Bisa berpikir sistem dan memecah proses kerja menjadi langkah yang jelas dan dapat dijalankan | Nyaman menggali kebutuhan user internal dan menerjemahkannya menjadi workflow yang praktis | Cepat membuat versi awal, lalu memperbaikinya dari feedback penggunaan nyata | Rapi dalam dokumentasi, SOP, dan handoff | Nilai tambah jika pernah membangun internal tools untuk jasa profesional, consulting, legal, agency, atau B2B service business | Cocok untuk role ini jika | Anda suka membangun sistem yang langsung dipakai orang | Anda nyaman bekerja lintas sales, operasional, dan admin | Anda senang memperbaiki proses yang berantakan menjadi rapi dan terukur | Anda melihat AI sebagai alat untuk meningkatkan output bisnis, bukan sekadar eksperimen | Kurang cocok jika | Anda lebih tertarik riset AI daripada shipping workflow | Anda kuat di ide, tapi lemah di implementasi | Anda hanya fokus pada prompting tanpa memahami process design | Anda butuh brief detail untuk setiap hal kecil",[]
Koordinator LPK Bahasa Jepang,https://id.jobstreet.com/id/job/91698330?type=standard&ref=search-standalone&origin=cardTitle#sol=29a362fcfdd1fad494a5addb693f4fb1569b14f8,PT Sansan Yosindo,Jakarta Raya,"Keuntungan | Jenjang Karir | Gaji dan Bonus yang kompetitif | BPJS TK, THR dan Lainnya | Kesempatan mengajar semua kalangan | Kualifikasi | Terbuka bagi kandidat yang memiliki pengalaman sekolah dan/atau bekerja di Jepang | Memiliki integritas tinggi, profesional, jujur, dinamis, dan berorientasi pada pengembangan karier | Memiliki dedikasi tinggi dalam pengembangan LPK | Pendidikan minimal D3/S1 Jurusan Sastra Jepang, Pendidikan Bahasa Jepang, atau lulusan Nihongo Gakkou (pernah sekolah/kuliah di Jepang) | Memiliki pengalaman kerja di TSK atau LPK (di Indonesia), khususnya dalam pengurusan dokumen seperti Certificate of Eligibility (CoE) dan dokumen terkait lainnya | Memiliki sertifikat JLPT minimal N2 (N1 lebih diutamakan) | Deskripsi Pekerjaan | Menjalin dan mengelola kerja sama dengan pihak eksternal, termasuk agensi di Jepang dan mitra terkait lainnya | Bertanggung jawab atas pengembangan serta pencapaian target operasional LPK sesuai dengan standar perusahaan | Menyusun dan mengembangkan kurikulum pelatihan sesuai kebutuhan, berkolaborasi dengan instruktur dan mitra kerja | Mengelola perencanaan serta pengembangan kompetensi dan keterampilan staf LPK, berkoordinasi dengan Penanggung Jawab LPK | Menginisiasi dan mengembangkan program pelatihan kerja yang relevan, adaptif, dan memberikan nilai tambah bagi peserta | Mengelola proses end-to-end, mulai dari seleksi, wawancara, perbaikan CV, hingga proses keberangkatan peserta | Mengurus proses administrasi penempatan, termasuk pengajuan Certificate of Eligibility (CoE), pengurusan visa, serta penyelesaian pembayaran keberangkatan CPMI | Memberikan arahan, bimbingan, serta evaluasi terhadap pelaksanaan pekerjaan agar berjalan sesuai dengan target dan ketentuan perusahaan",[]
IT Helpdesk Engineer (Mandarin Speaker),https://id.jobstreet.com/id/job/91762475?type=standard&ref=search-standalone&origin=cardTitle#sol=b9d2e657bcb37584ddfb4c573d29a3c725f2e7d0,PT Langit Metal Industry,Jakarta Selatan,"IT Helpdesk Engineer | Main Responsibilities | Diagnose and repair system, application, or network issues such as password resets, connection problems, or software errors. | Responsible for providing direct assistance for computer, OS (Windows), software, and peripheral (printer, scanner) issues in the office. | Responsible for daily monitoring, inspection, and technical support for the operation and maintenance of IT equipment and company servers. | Responsible for technical support and troubleshooting of operating systems and IT-related equipment in the office. | Requirements | 1-3 years of experience related to IT Helpdesk. | Must be fluent in reading, writing, and communicating in Mandarin and English. | High initiative and responsibility for assigned tasks. | Able to work under pressure and meet targets on time. | Good teamwork skills. | Ready to assist outside of office hours in case of urgent incidents.","[""Troubleshooting""]"
